doc_id,V1,V2,V3,V4
NA,0.032532866586278256,-0.0011082596889089966,0.16565398466166684,-0.07611528907980931
NA,0.03119333440619126,-0.001245764665877149,0.17618441056696674,-0.07558718244206276
NA,0.04920762056894317,-0.002954828641977108,0.2818285248511337,-0.10030764860979488
NA,0.054771902055153955,-0.0028934767287052124,0.27223787950143685,-0.11758889254574383
NA,0.13918206391004423,-0.003588386265403227,0.6458453557299662,-0.30058518672614043
NA,0.11095196639900151,-0.0027090864914128786,0.6686018970475203,-0.4636152128813348
NA,0.0013206740499818771,-1.1612146673928535e-5,0.00364970617702489,-0.001919504940212318
NA,0.00584043462855101,4.1182903472247455e-5,0.009844157138764572,-0.006296062236104551
NA,0.0013206740499781561,-1.1612146667671052e-5,0.0036497061769395003,-0.0019195049402452493
NA,0.3068812350915073,-0.00928635696808337,1.8435076790761742,-1.1417293764706093
NA,0.20810497180763393,-0.0071157261626511115,1.1400015069112015,-0.42419730671003913
NA,0.2069608080337004,-0.006309806552785869,1.163892048576281,-0.5609821897933503
NA,0.23790164545738177,-0.012043347044946341,1.3224954482589002,-0.38658791877783477
NA,0.15827615478908716,-0.006192904993317107,0.9061809908374053,-0.3252130242201438
NA,0.5599314938377945,-0.0013549369636917477,1.07786600362791,-0.31937475278216026
NA,0.14359187364789883,-0.007203244402927686,0.8492505342971162,-0.30738117969530915
NA,0.12873369767662426,-0.004637928535831732,0.750246653174195,-0.30614678867141365
NA,0.23790164545696482,-0.012043347044938871,1.3224954482589713,-0.38658791877779575
NA,0.19224106881194392,-0.007861891881121802,1.0460691582446868,-0.46097407583458405
NA,0.20303501962753023,-0.006809371191603022,1.1056513017084313,-0.6268230758026254
NA,0.20151752179764845,-0.012706870701573034,1.1683822926961243,-0.36401993335655214
NA,0.5195337343224035,4.698998542305211e-4,0.9077130803545493,-0.08083951936089477
NA,0.04552597925011039,-0.0022435594380052735,0.26633997841814655,-0.09219470855185999
NA,0.23671271567942795,-0.009488506056601924,1.3356460011926283,-0.5173835902282583
NA,0.23790164545690642,-0.012043347044906165,1.3224954482590001,-0.38658791877782545
NA,0.21115633353549992,-0.012166393998432801,1.288804809470864,-0.3038121549949657
NA,0.03470930299212544,-0.0013972659300894488,0.1992164773422043,-0.0903125450800534
NA,0.5361194355177835,0.001637913360414571,1.0526831143243174,-0.12462731750888996
NA,0.4510279102818129,0.0038869107993831937,0.4888261427831917,-0.22598861498827366
NA,0.13781118898840847,-0.004857618564183935,0.7248813329276014,-0.3267055741564391
NA,0.19034208736462127,-0.007319756027636756,0.9955213637211872,-0.44407798176150654
NA,0.0013206740499639078,-1.1612146673556777e-5,0.003649706176959072,-0.001919504940249823
NA,0.11238535990837821,-0.009009199124004585,0.6386328915005796,-0.2648769698173127
NA,0.15301951904341,-0.005645793089182622,0.8528266529638563,-0.2717501158834578
NA,0.015591920757523465,-5.166473765164833e-4,0.08913315906582772,-0.0371120755544691
NA,9.266307121537805,0.20707896196996886,-1.3441275065529876,0.35458013806142236
NA,0.6293326152007995,-0.0014983368048390093,1.350236903061767,-0.19039895481194802
NA,0.11820891329798508,-0.004621175516407258,0.5572222140543425,-0.25455778599442663
NA,0.10064896695682948,-0.0034507458985928905,0.6342609483860174,0.03468232293580741
NA,0.20534397469644705,-0.005314671011376624,1.6164863736571784,-1.6718855819431597
NA,0.5273523659704333,0.0027949871263997657,0.9149544453179216,-0.4250226087712205
NA,0.001320674049948729,-1.1612146674539928e-5,0.003649706176869747,-0.0019195049401577254
NA,0.19788634626986115,-0.010258934496080173,1.1218715145268983,-0.6313440661587545
NA,0.20534397469650156,-0.005314671011342935,1.6164863736571105,-1.6718855819432703
NA,0.0013206740500024071,-1.1612146670223769e-5,0.003649706176924806,-0.0019195049402192892
NA,0.1530195190433426,-0.005645793089181357,0.8528266529638565,-0.27175011588346476
NA,0.04557952834816421,-0.0019101801912511647,0.2330291084436964,-0.14337497687175402
NA,0.12838638852044948,-0.005909743201904322,1.0963414386269725,-1.3341924069701245
NA,0.059397349012347445,-0.0022341108687857947,0.3017850650505929,-0.13758269009554244
NA,0.05986025535677895,-0.0028117841963136033,0.30350167847750636,-0.11033096696280022
NA,0.6463924080138539,0.010456602283898487,0.2637279718715188,-0.11687111611275258
NA,0.11455672016880063,-0.004583428283320193,0.6311483005985772,-0.26059729206230964
NA,0.23326467849597837,-0.009169001901404891,1.8935763609407399,0.7210069256789498
NA,0.10507188251585531,-0.0036984798152176214,0.5401216266049851,-0.2413786705642652
NA,0.14333656597946998,-0.0067834306162290955,0.805982023341951,-0.31195948196086337
NA,0.06706733499679696,-0.004587392522419077,0.35275488977667724,-0.1494209698151983
NA,0.011398504065441337,-7.896231948873149e-4,0.04673298708649686,-0.0239934264043292
NA,0.4396006097858311,-0.0013979242071566482,0.9313443165039189,-0.3526856779657328
NA,0.35397961119900756,-0.015958040570268416,2.2742501203287024,-0.6229229249550539
NA,0.10915346881602558,-0.0044936533769666534,0.7115456691373463,0.024116399918202382
NA,0.0670673349967341,-0.004587392522499169,0.3527548897767621,-0.14942096981529013
NA,0.2316072816049574,-0.007901997175263721,1.1934173916913726,-0.47969679704012014
NA,0.045306690413842624,-0.002334046711389662,0.22847802776510892,-0.0956070463047209
NA,0.8349705300788586,0.009248609063164687,1.0231078424395934,-0.7569609821577403
NA,0.08299430729327294,-0.0034538303826085522,0.4360883086070888,-0.20055581499139255
NA,0.0937861241399625,-0.005105885646616804,0.5157511281430286,-0.197589359432961
NA,0.059694974209258525,-0.002776894591499897,0.3207241838109602,-0.0755130013870079
NA,0.06406164074903416,-0.002545210285227324,0.34593359622111974,-0.0951749120190357
NA,0.3249031822298996,-0.012830606236301374,2.0003628764383725,-0.819675609656496
NA,0.6425269472143001,0.006490635249118121,0.5627171971902526,-0.2609311892669233
NA,0.09286134048053316,-0.0032922584453957313,0.47690085103186614,-0.2122353390027449
NA,0.10781685793078648,-0.0036071288216450097,0.5957561555418142,-0.33455766448366403
NA,0.17392297421817596,-0.005002939433081829,0.8704152454072123,-0.36494444858744596
NA,0.07531219905905787,-0.00172003927841862,0.2928729935835257,-0.13031362845737093
NA,0.11620730803145399,-0.0038223589277722367,0.6116786897372326,-0.25722953390548453
NA,0.5006607795418677,-0.011279675477495235,1.676070281862758,-0.40033733985160563
NA,0.6252724626871226,-0.0028576489313591738,1.5151251918988973,-0.21366700995713916
NA,0.06970171113976131,-0.002615863970237307,0.3237407232986579,-0.13977925455635726
NA,0.21790238439901657,-0.007515042929295462,1.113938181392802,-0.5062440700530764
NA,0.1907742086300413,-0.009591030370810442,1.0106078677332164,-0.4593480312789944
NA,0.3623704624621477,-0.014761274908940655,2.194870807925097,-0.909131556655012
NA,0.018320082512411205,-0.001155559285228492,0.07919080240165165,-0.03548930595527003
NA,0.020718414594885007,-5.681015930106276e-4,0.09173300334002923,-0.050552117375007054
NA,0.016172020050392383,-4.052800133999664e-4,0.0725523212120949,-0.031890988390913075
NA,0.1495181834502223,-0.007830982096456312,0.8402509074483119,-0.321596544367515
NA,0.5938226953463225,-4.159383259092508e-4,1.271307383344528,-0.43768531646057446
NA,0.011114025544513075,-8.494416658020513e-5,0.029600253940039074,-0.015322115803513593
NA,0.15745740978729342,-0.006308316618310196,0.9452150443565678,-0.3428540335129782
NA,0.045306690413831174,-0.0023340467113854547,0.22847802776510415,-0.09560704630472243
NA,0.07546439994491942,-0.0033956033377283003,0.47340840780839316,-0.07750242504978731
NA,0.3623704624623015,-0.014761274908962129,2.194870807925032,-0.9091315566547132
NA,0.43960060978575527,-0.0013979242071562464,0.9313443165036742,-0.3526856779653851
NA,0.21121571900543482,-0.02745442828602346,1.2444193171071947,-0.43155792862019765
NA,0.10463673103221437,-0.0035116660859160465,0.5433909942980323,-0.22061734387809076
NA,0.07531219905923466,-0.0017200392784208457,0.2928729935836379,-0.1303136284573638
NA,0.11841476048915343,-0.008028081821070369,0.6983132076110958,-0.07695044701818314
NA,0.24324945756890862,-0.015464010541429608,1.4692999996924245,-0.23408701302610102
NA,0.08913696038096962,-0.005452772787463989,0.5233487176647749,-0.21242953297032555
NA,0.18233513019387462,-0.010262807410613473,1.0438716144120372,-0.613403148123348
NA,0.11039951526493282,-0.003976450922343062,0.6430094719329208,-0.4327964804462728
NA,0.18361240779187593,-0.010282357013048424,1.0485502798178175,-0.6167581372485714
NA,0.09742207598847867,-0.004917189671263445,0.48642588709598916,-0.21741891477433573
NA,0.15350478171582893,-0.004578362157448494,0.9327290208999706,-0.5075121376191255
NA,0.629332615200829,-0.0014983368048549265,1.3502369030621801,-0.19039895481147157
NA,0.08913696038101647,-0.005452772787466739,0.5233487176647651,-0.21242953297029935
NA,0.24324945756888552,-0.015464010541429351,1.4692999996924212,-0.23408701302609564
NA,0.07702721832848719,-0.006713532646247006,0.41223431572860575,-0.03640398338808684
NA,0.17308094101493218,-0.007057454781750588,1.1485026957100377,-0.08913671035451466
NA,0.06706733499680492,-0.0045873925224302805,0.35275488977680525,-0.14942096981488617
NA,0.43960060978572696,-0.0013979242071820474,0.9313443165037169,-0.3526856779653527
NA,0.43960060978576415,-0.0013979242071456436,0.9313443165036643,-0.3526856779654115
NA,0.21121571900546382,-0.027454428286024676,1.2444193171071973,-0.4315579286201265
NA,0.2316072816048375,-0.007901997175264281,1.193417391692609,-0.47969679704144325
NA,0.19696163700607544,-0.009536047530872165,1.0912859184374042,-0.273186782258085
NA,0.06706733499679478,-0.00458739252244912,0.3527548897766981,-0.1494209698153031
NA,0.0647238509471572,-0.003976950022572182,0.3590086231212711,-0.13071321725930665
NA,0.3717716633330416,9.791665350280827e-4,0.6835007544154693,-0.24242699036046672
NA,0.06706733499680083,-0.004587392522421146,0.35275488977662267,-0.14942096981539485
NA,0.0670673349967525,-0.0045873925224311435,0.35275488977678815,-0.14942096981508152
NA,0.43960060978577,-0.001397924207156774,0.931344316503688,-0.35268567796532774
NA,0.08913696038092814,-0.005452772787454616,0.5233487176647863,-0.21242953297032882
NA,0.15811446828936293,-0.006735804321509298,0.8736265791545641,-0.18853316917734814
NA,0.07702721832850616,-0.006713532646237549,0.41223431572860564,-0.03640398338809726
NA,0.23160728160485392,-0.007901997175264287,1.1934173916926338,-0.4796967970414742
NA,0.07702721832852122,-0.006713532646237728,0.41223431572857466,-0.03640398338805825
NA,0.12255135125314018,-0.003730008120701453,0.6707864695230107,-0.3532247968132557
NA,0.027043030815009902,-8.424877263156391e-4,0.13862566912176666,-0.06587048622329035
NA,0.12166857370730591,-0.006269393198923581,0.527289111320513,-0.2336527159527329
NA,0.09742207598853272,-0.004917189671262046,0.48642588709596396,-0.2174189147743599
NA,0.1441400218367065,-0.006220356920918604,0.835601170968572,-0.5598576857194182
NA,0.15765699499874186,-0.006297021427023182,0.8591300979360222,-0.5997296523155935
NA,0.4911715518161351,0.001554908188713709,0.7535779830799503,-0.3022473509094119
NA,0.6799448950854184,0.006936904987295447,0.45672486491459685,-0.21177006446561863
NA,0.09742207598841897,-0.004917189671269295,0.48642588709595785,-0.21741891477435565
NA,0.07980101877586462,-0.0049345834715019375,0.3691731251277243,-0.14205647905883226
NA,0.1489270593739474,-0.007379139279810471,0.8111379624767038,-0.2814355391702961
NA,0.20401310993175845,-0.009705644837203263,1.1623822955639955,-0.4120625424111066
NA,0.5273523659705384,0.002794987126371404,0.914954445318051,-0.4250226087709592
NA,0.15301951904336442,-0.005645793089183322,0.8528266529638268,-0.27175011588342535
NA,0.15301951904338976,-0.005645793089192803,0.8528266529638657,-0.27175011588342235
NA,0.048294942248656984,-0.002899642690408071,0.2596561367165122,-0.10557461011291763
NA,0.10915368504592556,-0.004299753370858149,0.6003134814119062,-0.41355456708947713
NA,0.09742207598848056,-0.004917189671264275,0.48642588709591567,-0.21741891477438954
NA,0.09742207598845515,-0.0049171896712670495,0.48642588709593365,-0.2174189147743876
NA,0.07258957587499607,-0.004064459975926857,0.4142282922035336,-0.18965631249932063
NA,0.5229423899218086,-0.0058403301912831355,1.1537725957019462,-0.1477883842549266
NA,2.3462531295895283e-14,-5.7826131028123125e-15,-5.682216217975312e-14,1.9556358454737966e-14
NA,5.965835361509313e-14,4.842898057889299e-15,-1.3714127288145288e-14,4.89873168251154e-15
NA,0.5273523659706492,0.002794987126392502,0.9149544453179997,-0.4250226087709657
NA,0.13317785828864864,-0.005964673957406252,0.6702234331085825,-0.2824326058005109
NA,0.0928613404805376,-0.003292258445390433,0.47690085103184776,-0.2122353390027107
NA,0.1530195190433224,-0.005645793089180575,0.8528266529638084,-0.271750115883428
NA,0.067687145976465607,-0.0023062774440777206,0.30439021863969623,-0.14350209256213117
NA,0.11267394196594588,-0.004621320362390395,0.560886759488073,-0.18043431173672833
NA,0.034501776448653924,-0.0013462468841545885,0.1860503535912573,-0.0660636471439138
NA,0.15301951904336444,-0.005645793089182137,0.852826652963864,-0.27175011588341635
NA,0.5229423899216644,-0.005840330191286086,1.1537725957018827,-0.14778838425484228
NA,0.1530195190433715,-0.005645793089181982,0.8528266529638636,-0.2717501158834217
NA,0.0013206740499867415,-1.1612146675950487e-5,0.0036497061769096982,-0.0019195049402013986
NA,0.508610875222802,-0.02415072920759413,7.855848437347124,13.068905725834316
NA,0.09721319008759582,-0.005583189505979156,0.5289121443131776,-0.20099159851263443
NA,0.1676068156893529,-0.0076972186568985915,1.2002454449495552,0.43810513655115874
NA,0.6236985123073943,-0.001354970665058464,1.6729540438828896,0.33749496149342106
NA,0.47247787799817303,0.005573813593086236,0.6067559887459982,0.17172268129901727
NA,0.07722709116641589,-0.003415611327667755,0.5308616645461807,0.10738628030611035
NA,0.2120452362998921,-0.009877116740177551,1.3549119446661766,0.2722457021088574
NA,0.1530195190433539,-0.005645793089181833,0.8528266529638759,-0.2717501158834202
NA,0.153019519043329,-0.005645793089189353,0.8528266529638814,-0.2717501158834768
NA,0.20534397469642418,-0.005314671011372653,1.6164863736571367,-1.6718855819432028
NA,0.1196634860240344,-0.007108662529377668,0.7544102012564858,0.3524502673515892
NA,1.9861704255937183e-14,-4.177924985037162e-15,-1.2002791043772986e-14,-4.287919005463218e-15
NA,0.205343974696423,-0.005314671011383389,1.6164863736570676,-1.6718855819433187
NA,0.522942389921728,-0.005840330191281798,1.1537725957019105,-0.1477883842548712
NA,0.15301951904338182,-0.00564579308918177,0.8528266529638718,-0.2717501158834595
NA,0.1308098365079902,-0.004827678109274919,0.6774123743598339,-0.27511527461013846
NA,0.1530195190433675,-0.005645793089178939,0.8528266529638681,-0.27175011588343045
NA,0.15765699499875085,-0.0062970214270418315,0.8591300979360061,-0.5997296523155573
NA,0.5229423899216489,-0.00584033019127107,1.153772595701972,-0.14778838425485213
NA,0.09152406236117203,-0.0036552812345556243,0.519890813036876,-0.4103073758317955
NA,0.12838638852051074,-0.005909743201903429,1.09634143862695,-1.3341924069701656
NA,0.5955339451180771,8.552545980285624e-4,1.2551700579817349,-0.20096254757552778
NA,0.03790171337665647,-0.0027768532740399445,0.2229592077259261,-0.0852528121730978
NA,0.5229423899217027,-0.005840330191269907,1.1537725957019098,-0.14778838425493948
NA,0.15301951904341776,-0.005645793089181961,0.8528266529638591,-0.27175011588345693
NA,0.15301951904336172,-0.005645793089172529,0.8528266529638735,-0.2717501158833958
NA,0.5746348306224238,-0.0033837108452940265,1.2210486039511375,-0.46531628380320544
NA,0.04354012124101497,-0.0014863782302841292,0.19511435527746432,-0.09362073753612928
NA,0.07175184451493936,-0.0015354556599803757,0.31127449733978935,-0.14717252646859294
NA,0.15301951904335015,-0.005645793089180756,0.8528266529638658,-0.27175011588341524
NA,0.174536791738142,-0.005314160331270112,0.9072429487420082,-0.34045381469097535
NA,0.7574178725934966,0.008351056714438539,0.5846444803592423,-0.3356944869625992
NA,0.5264974364196251,-0.005206032059161636,1.0235260245030775,-0.3904766668495144
NA,0.5229423899217249,-0.005840330191280879,1.1537725957019476,-0.14778838425486943
NA,0.21790238439909063,-0.007515042929309849,1.1139381813927296,-0.5062440700531311
NA,0.7628643134412507,0.01089616175751796,0.5940462683663663,0.05117818874521663
NA,0.0073917177253900275,-6.91166089407551e-5,0.022106248235120977,-0.010478698317513047
NA,0.07741385324795703,-0.0013311939599414708,0.37741057235288256,-0.27833768703248885
NA,0.20534397469635463,-0.005314671011363401,1.616486373657159,-1.671885581943241
NA,0.12838638852045356,-0.0059097432019079126,1.096341438626983,-1.3341924069701325
NA,0.09152406236117692,-0.0036552812345561478,0.5198908130369245,-0.41030737583174265
NA,0.04235576601306426,-0.0018984629708874376,0.2310940175201676,-0.0622759265720229
NA,0.2470311878491098,-0.009073414539458646,1.3918939732759943,-0.6407742684078187
NA,0.2564772745890668,-0.010935851530572678,1.5165767058158088,-0.36271613228244326
NA,0.09742207598842355,-0.004917189671252823,0.4864258870959324,-0.21741891477436132
NA,0.059636295072780066,-0.0021027393074321186,0.3118929572948697,-0.13534195351125866
NA,0.14414002183672095,-0.006220356920918817,0.8356011709685748,-0.5598576857194404
NA,0.05963629507243915,-0.002102739307443285,0.31189295729526745,-0.13534195351060713
NA,0.5240728934967901,-5.356373217979458e-4,1.0456991454048816,-0.7391414128763824
NA,0.05738347201386268,-0.0016696136565544236,0.3115718297017916,-0.20736116417877937
NA,0.09742207598848669,-0.004917189671256936,0.4864258870959632,-0.21741891477437955
NA,0.06171622169944714,-0.00228563707855289,0.37147214687014263,-0.2460760162802544
NA,0.6094824251076602,-0.0016588654946392359,1.1097868658949355,-0.5192693698863754
NA,0.15408551796407957,-0.006564787651669439,0.8848564186445088,-0.38907834343585246
NA,0.1669803544387126,-0.005936467267046175,0.9754659948743345,-0.3487352638172865
NA,0.0013206740500344893,-1.1612146664462298e-5,0.0036497061769658634,-0.0019195049401018894
NA,1.733226212586149,0.026465476949774965,0.6323272436492086,-0.4177753481043344
NA,0.10168617135158911,-0.0045735269662923175,0.5188030171404294,-0.27857074560656603
NA,0.8184610671074303,0.008337189860569125,0.4964418193012352,-0.2056772003566679
NA,0.17137158352396364,-0.009521730054093893,0.7656217958997026,-0.29679153061393543
NA,0.0325007793806077,-0.0037619861240988073,0.16868643282887263,-0.13515355468839083
NA,0.09742207598840993,-0.004917189671264169,0.48642588709599216,-0.2174189147743374
NA,0.26452994481276315,-0.0059521256466592365,2.173697098999793,-2.737208482124626
NA,0.047670780763357255,-0.0014809629578088508,0.23778783691759509,-0.08071801842196928
NA,0.08791581237789435,-0.0024431371354266046,0.5246477489351876,-0.39244197231229233
NA,0.0974220759884446,-0.004917189671265339,0.4864258870959661,-0.21741891477432593
NA,0.5086108752227414,-0.02415072920759074,7.855848437346982,13.068905725834014
NA,0.24936125814833215,-0.010774376028552612,2.1923472568690787,1.2009688085758825
NA,0.0914507627199563,-0.0020736527836461567,0.5508453260562716,-0.40691077417364635
NA,0.16056515737955193,-0.005335109338393953,0.8740092212915905,-0.2501813941630649
NA,0.09742207598847653,-0.004917189671256699,0.4864258870959464,-0.2174189147743564
NA,9.266307121537832,0.2070789619699899,-1.34412750655293,0.3545801380615094
NA,0.04082278011985804,-0.0013935846405651114,0.2423125273243107,-0.1731252925674849
NA,0.056055669032337926,-0.0042571789721733725,0.29329254021240503,-0.217634937315156
NA,0.10822103119640276,-0.006213191186121908,0.5978677789567084,-0.2486851252094644
NA,0.022314768690244725,-0.003493804947550873,0.10910461614369348,-0.046192116057947825
NA,0.4318249113782092,-8.262258240702024e-4,0.9026413502714233,-0.339883359981089
NA,0.10507188251576595,-0.003698479815201895,0.5401216266049793,-0.24137867056423917
NA,0.051729176374145515,-0.001379454784803861,0.258960662924372,-0.09075294095469064
NA,0.11095196639900236,-0.0027090864914128517,0.6686018970475179,-0.4636152128813587
NA,0.2532016861561644,-0.008865681883444224,1.3638760814615045,-0.8724750409662829
NA,0.12838638852048903,-0.005909743201904664,1.0963414386269714,-1.3341924069701672
NA,0.06171622169956617,-0.0022856370785443404,0.3714721468701507,-0.24607601628024184
NA,0.09742207598839878,-0.004917189671259769,0.4864258870959376,-0.2174189147743951
NA,0.12410250498805366,-0.003477248827758525,0.738264707036043,-0.5010034247244274
NA,0.15955226507161444,-0.0050230031587384415,0.847592326675323,-0.33887825467269045
NA,0.09742207598847062,-0.0049171896712529,0.4864258870959675,-0.21741891477434272
NA,0.09742207598848411,-0.004917189671264798,0.4864258870959657,-0.21741891477437594
NA,0.1332614895050806,-0.008804960089370142,0.7254617909210781,-0.3899129692335379
NA,0.02438047909029409,-7.035165205503756e-4,0.12161363491973735,-0.04747403697918392
NA,0.09062362412707545,-0.0067403077267640795,0.48234592690793077,-0.17222419842930242
NA,0.049660227695207164,-0.004510014513818981,0.237095653983682,-0.10553254877149762
NA,0.11613679261615874,-0.0073779056208761705,0.6382033679194716,-0.43044105317619047
NA,0.0841415478830119,-0.008121477975780807,0.5512665712522999,-0.21467430021212394
NA,0.08411715418285963,-0.006490086116293811,0.567429114386806,0.08861190814868271
NA,0.07458917078378237,-0.005870753956086283,0.39911461149828736,-0.1638212033231316
NA,0.1650053121320879,-0.009393016999222207,0.8996169791854676,-0.6178396461626506
NA,0.040551043714646275,-0.004021056380606906,0.3312125292698247,0.23279790154389304
NA,0.08435235395023889,-0.005124376686327253,0.46841809713959154,-0.16440591714766437
NA,0.06878469991963669,-0.003054811964395277,0.36573088203779525,-0.12142467813403278
NA,0.10983700177238327,-0.004818457514096809,0.6493821660978029,-0.21315863339224625
NA,0.11464112528798842,-0.005449503888130771,0.627042452074729,-0.2637359542052776
NA,0.08715811292157484,-0.0043590295474245,0.5124966139189323,-0.18382231345445377
NA,0.08634567172156137,-0.004799169890002708,0.49249300653604244,-0.19634125376557543
NA,0.06914381037529348,-0.0031432804214115637,0.40940268335936675,-0.13507941306963425
NA,0.17355368756427503,-0.0061633335170636116,0.980228117391221,-0.365086792953996
NA,0.09350049724742716,-0.004063744972389795,0.5660141999452313,-0.17972635344492285
NA,0.060624266661881095,-0.002133327017518731,0.3150098986014235,-0.11857894585990741
NA,0.037063257983605984,-0.0012130855069596798,0.19852217666038094,-0.06371104580257037
NA,0.079339211109116,-0.006943630869491752,0.4307751312355119,-0.17051382113381613
NA,0.06625193999894569,-0.003892586625333657,0.3671871353618546,-0.1389437559762957
NA,0.053076190189250264,-0.002154070806260715,0.29331211708289356,-0.09483540137531697
NA,0.12566514332582504,-0.005487165140475982,0.7116342335502747,-0.26256445691251196
NA,0.09773568195979804,-0.0043190889712833025,0.501791122916927,-0.2105147606108343
NA,0.07379944757915378,-0.003541074157428331,0.3451117586245761,-0.13448949365492813
NA,0.0696263209819605,-0.0025928926392702633,0.3994475052561285,-0.19019636469000367
NA,0.07832423292103094,-0.0035838544099377643,0.43609573665651263,-0.16251338878736696
NA,0.05926864942916719,-0.0014417628969037224,0.25882914472531743,-0.0984570184349165
NA,0.07205877723840824,-0.004598963140754824,0.38235026711647874,-0.14140730103688054
NA,0.0535518896178486,-0.002626633044883885,0.32026952429342076,-0.09796733751526335
NA,0.06700116140654017,-0.0017309438614092297,0.32815269851055273,-0.11175232876689453
NA,0.07032637832358257,-0.004495903246737543,0.3687691097495679,-0.16694310141889787
NA,0.09152406236117111,-0.0036552812345578907,0.5198908130368882,-0.41030737583179844
NA,0.097422075988468,-0.004917189671253659,0.48642588709598966,-0.21741891477437528
NA,0.006110397713656198,-3.46192062246927e-5,0.014837862512053738,-0.00659587583184933
NA,0.032745445840647557,-0.004534194896791357,0.14462579210739807,-0.06319589201903042
NA,0.08458780849143366,-0.0016338925275658403,0.4077910929327485,-0.24659816969307158
NA,0.07046425539722766,-0.001988369788049847,0.4665495762844879,-0.3818981741837423
NA,0.14414002183671687,-0.006220356920920845,0.8356011709685744,-0.5598576857194326
NA,0.005840434628515539,4.118290349129369e-5,0.009844157138735161,-0.0062960622361700625
NA,0.07061549304060746,-0.003065629076850158,0.35038194510870835,-0.16784901730783477
NA,0.20534397469641028,-0.005314671011381794,1.616486373657166,-1.6718855819432323
NA,0.6081193151424885,-6.376260475081376e-4,1.4706980352687022,-0.30727967702705844
NA,0.05917526487135913,-0.003198454325982616,0.32379847450058125,-0.1393085865927945
NA,0.08168212815328847,-0.0035577778450870605,0.5074310231743672,-0.1824291902194661
NA,0.05665124897126141,-0.0027052583551220592,0.30288706545706956,-0.14205608761143115
NA,0.442033155678924,-3.987354280375492e-4,0.78672789365943,-0.1913179413666817
NA,0.11733446183025749,-0.004865561693709764,0.721223899081597,-0.1585904181096695
NA,0.23148829004667387,-0.010398063818636798,1.3789509603364738,-0.6676097233750571
NA,0.1422122108018474,-0.0060485039845707455,0.7463419999376159,-0.3172316824670076
NA,0.09742207598845476,-0.004917189671255169,0.4864258870959372,-0.21741891477438272
NA,0.28172211891742643,-1.1181783836234201e-4,0.3573612651967731,-0.1902224355675152
NA,0.032745445840644836,-0.004534194896796287,0.14462579210737236,-0.06319589201912049
NA,0.28309899456904397,-0.014967373453959642,1.893832534833808,-0.02917280142886746
NA,0.10507136304724393,-0.002528109411434843,0.4568492754325089,-0.22379839713937522
NA,0.2276418538642514,-0.009935780970314926,1.5013020891932112,-0.8555560816516381
NA,0.5955339451180812,8.552545980435889e-4,1.2551700579816918,-0.20096254757555007
NA,0.03972914789084891,-0.004751680972043573,0.19498175344009078,-0.07942486799351765
NA,0.11219408545706383,-0.005238909190941479,0.7009853517223257,0.005733812239579823
NA,0.0952220128101949,-0.008650118955521159,0.5936751944951341,-0.04992377745102485
NA,0.06558476485492948,-0.0031734528604293356,0.32563027822233864,-0.13846197257126988
